,AUTEURS,DATES,LIENS,RUBRIQUES
0,Information Builders, 24/04/2007,https://www.decideo.fr/BNP-Paribas-Asset-Management-choisit-l-outil-d-analyse-decisionnel-d-Information-Builders_a2002.html,comunique
0,Hestia, 26/04/2007,https://www.decideo.fr/Le-systeme-HESTIA-prime-a-Laval-Virtual_a2007.html,comunique
0,Business & Décision, 30/04/2007,https://www.decideo.fr/Resultats-Business-Decision_a2011.html,comunique
0,Aralys, 01/05/2007,https://www.decideo.fr/Aralys-continue-son-developpement-en-2006-avec-un-CA-en-hausse-de-plus-de-50-_a2012.html,comunique
0,Umanis, 02/05/2007,https://www.decideo.fr/UMANIS-OUVERTURE-A-TOURS-D-UN-CENTRE-DE-SERVICES-DEDIE-A-LA-REALISATION-DES-PROJETS-AU-FORFAIT_a2018.html,comunique
0,Information Builders, 02/05/2007,https://www.decideo.fr/Information-Builders-et-Kalido-vont-proposer-des-solutions-completes-de-gestion-des-informations_a2022.html,comunique
0,Tibco, 03/05/2007,https://www.decideo.fr/Tibco-annonce-l-acquisition-de-Spotfire_a2016.html,comunique
0,Infor, 03/05/2007,https://www.decideo.fr/INFOR-RAPPROCHE-GESTION-DES-PERFORMANCES-ET-FONCTIONNALITES-METIER-SPECIFIQUES_a2017.html,comunique
0,Applix, 03/05/2007,https://www.decideo.fr/Le-dernier-rapport-OLAP-positionne-Applix-comme-l-un-des-fournisseurs-de-solutions-analytiques-ayant-enregistre-une_a2021.html,comunique
0,Teradata, 09/05/2007,https://www.decideo.fr/Teradata-lance-l-entreposage-de-donnees-Multi-Temperature_a2027.html,comunique
0,Cognos, 09/05/2007,https://www.decideo.fr/COGNOS-DEVELOPPE-AVEC-SUNCORP-UNE-SOLUTION-DE-GESTION-DE-LA-PERFORMANCE-QUI-AIDE-LES-COMPANIES-D-ASSURANCE-A-AMELIORER_a2028.html,comunique
0,Business Objects, 10/05/2007,https://www.decideo.fr/BUSINESS-OBJECTS-PRESENTE-DES-INNOVATIONS-TECHNOLOGIQUES-QUI-RENFORCENT-SA-POSITION-DE-LEADER-DE-LA-BUSINESS_a2034.html,comunique
0,Business Objects, 10/05/2007,https://www.decideo.fr/BUSINESS-OBJECTS-MET-EN-LUMIERE-LA-PERFORMANCE-DES-ENTREPRISES-AVEC-DES-TABLEAUX-DE-BORD-PERSONNALISES-ET-INTERACTIFS_a2035.html,comunique
0,Business Objects, 10/05/2007,https://www.decideo.fr/BUSINESS-OBJECTS-ANNONCE-LA-DISPONIBILITE-DE-BUSINESS-OBJECTS-XI-RELEASE-2-PRODUCTIVITY-PACK-POUR-AMELIORER-LES-PRISES_a2036.html,comunique
0,Business Objects, 10/05/2007,https://www.decideo.fr/BUSINESS-OBJECTS-REALISE-UNE-PREMIERE-AVEC-LA-BUSINESS-INTELLIGENCE-NOMADE-SUR-LES-APPAREILS-MOBILES_a2037.html,comunique
0,Visual Sciences, 10/05/2007,https://www.decideo.fr/Visual-Sciences-lance-HBX-Analytics-4-0_a2038.html,comunique
0,Visual Sciences, 10/05/2007,https://www.decideo.fr/Visual-Sciences-lance-la-Technology-Platform-5_a2039.html,comunique
0,Visual Sciences, 10/05/2007,https://www.decideo.fr/WebSideStory-devient-Visual-Sciences_a2040.html,comunique
0,Unisys, 10/05/2007,https://www.decideo.fr/Business-Objects-choisit-Unisys-pour-des-services-d-infogerance-mondiaux_a2029.html,comunique
0,Isi Développement, 11/05/2007,https://www.decideo.fr/ISI-Developpement-lance-re-Source-la-solution-collaborative-qui-accelere-la-performance-des-PME_a2031.html,comunique
0,Business & Décision, 14/05/2007,https://www.decideo.fr/Business-Decision-acquiert-Inforte-pour-425-dollars-par-action_a2032.html,comunique
0,Unisys, 14/05/2007,https://www.decideo.fr/Unisys-revolutionne-le-stockage-et-met-fin-aux-problemes-de-capacite-avec-des-solutions-de-stockage-payables-en-fonction_a2043.html,comunique
0,Micropole-Univers, 14/05/2007,https://www.decideo.fr/Micropole-Univers-Chiffre-d-affaires-Q1-2007-177-M_a2044.html,comunique
0,Nouveli, 15/05/2007,https://www.decideo.fr/LE-MINISTERE-DE-LA-SANTE-ET-DES-SOLIDARITES-FAIT-L-ACQUISITION-DE-LA-SOLUTION-REF-DOC_a2045.html,comunique
0,Informatica, 16/05/2007,https://www.decideo.fr/Informatica-annonce-l-integration-de-ses-solutions-avec-la-plate-forme-HP-Neoview_a2047.html,comunique
0,SPSS, 16/05/2007,https://www.decideo.fr/SPSS-enrichit-sa-plate-forme-d-analyse-predictive_a2049.html,comunique
0,AGT, 18/05/2007,https://www.decideo.fr/7-minutes-pour-une-reponse-immediate-AGT-met-a-disposition-un-tout-nouveau-test-qui-permet-d-evaluer-son-systeme_a2050.html,comunique
0,Reportive, 21/05/2007,https://www.decideo.fr/Reportive-Devoile-Une-Nouvelle-Plate-forme-de-Developpement-Rapide-d-Applications-Reportive-V8_a2053.html,comunique
0,Idb Consulting, 21/05/2007,https://www.decideo.fr/IDB-Consulting-et-Informatica-une-alliance-logique_a2054.html,comunique
0,Cognos, 21/05/2007,https://www.decideo.fr/COGNOS-ANNONCE-LA-DISPONIBILITE-DE-COGNOS-8-GO-MOBILE_a2055.html,comunique
0,Viareport, 21/05/2007,https://www.decideo.fr/Le-groupe-Seniors-Sante-consolide-son-reporting-financier-avec-Viareport_a2056.html,comunique
0,Spotfire, 21/05/2007,https://www.decideo.fr/Spotfire-lance-DXP-2-0-nouvelle-version-de-sa-plate-forme-de-Business-Intelligence_a2057.html,comunique
0,Microsoft, 21/05/2007,https://www.decideo.fr/Grace-a-leur-nouveau-modele-base-sur-les-normes-d-entrepot-de-donnees-de-commerce-de-detail-Microsoft-et-ProfitBase_a2051.html,comunique
0,Keyrus, 23/05/2007,https://www.decideo.fr/Outremer-Telecom-choisit-le-duo-Keyrus-Netezza-pour-la-refonte-de-son-entrepot-de-donnees-d-entreprise-et-de-ses_a2060.html,comunique
0,Teradata, 23/05/2007,https://www.decideo.fr/Agilent-Technologies-et-Teradata-inaugurent-un-partenariat-innovant-visant-a-integrer-reseau-et-donnees-clients-pour-le_a2061.html,comunique
0,Business Objects, 23/05/2007,https://www.decideo.fr/BUSINESS-OBJECTS-ANNONCE-Son-intention-D-ACQUERIR-INXIGHT-SOFTWARE-leader-des-logiciels-d-analyse-de-texte_a2062.html,comunique
0,Business Objects, 23/05/2007,https://www.decideo.fr/Le-president-fondateur-de-BUSINESS-OBJECTS-va-REDIGER-un-livre-ouvert-CONCU-GRACE-A-L-intelligence-collective_a2063.html,comunique
0,Informatica, 24/05/2007,https://www.decideo.fr/Informatica-obtient-une-injonction-contre-Business-Objects-dans-le-cadre-d-un-proces-pour-violation-de-brevets_a2065.html,comunique
0,Experian, 24/05/2007,https://www.decideo.fr/Experian-Decision-Analytics-nouvelle-division-du-groupe-Experian_a2066.html,comunique
0,Temis, 24/05/2007,https://www.decideo.fr/BNP-Paribas-donne-du-sens-a-ses-donnees-grace-aux-solutions-de-Text-Mining-de-TEMIS_a2068.html,comunique
0,Cognos, 25/05/2007,https://www.decideo.fr/COGNOS-SALUE-L-EXCELLENCE-DE-SES-PARTENAIRES-EN-MATIERE-D-INNOVATION-DE-PRESCRIPTION-ET-DE-VISION_a2069.html,comunique
0,Kxen, 28/05/2007,https://www.decideo.fr/KXEN-se-positionne-dans-le-carre-Visionnaires-du-Magic-Quadrant-du-Cabinet-Gartner_a2070.html,comunique
0,Temis, 29/05/2007,https://www.decideo.fr/TEMIS-propose-une-solution-de-migration-aux-clients-d-Inxight-impactes-par-la-recente-acquisition-de-Business-Objects_a2071.html,comunique
0,Amphaz, 29/05/2007,https://www.decideo.fr/AMPHAZ-signe-un-partenariat-strategique-avec-Goiffon-Smith-pour-le-lancement-du-nouveau-logiciel-360view-release-2_a2072.html,comunique
0,Quadra Informatique, 01/06/2007,https://www.decideo.fr/Quadra-Informatique-et-Report-One-Un-partenariat-fort_a2074.html,comunique
0,Cognos, 01/06/2007,https://www.decideo.fr/COGNOS-NOW-PREMIERE-SOLUTION-BI-DISPONIBLE-SOUS-LA-FORME-DE-MODULES-MATERIELS-ET-SUR-LE-MODELE-SAAS-ET-DEDIEE-AU_a2079.html,comunique
0,Business Objects, 05/06/2007,https://www.decideo.fr/Business-Objects-PRESENTE-une-NOUVELLE-offre-pour-le-marche-des-PME-BusinesS-Objects-Crystal-Decisions-Professional_a2084.html,comunique
0,E-Deal, 05/06/2007,https://www.decideo.fr/UMANIS-E-DEAL-LE-MARIAGE-DU-CRM-ET-DE-LA-BI_a2077.html,comunique
0,SPSS, 05/06/2007,https://www.decideo.fr/La-police-de-Manchester-fait-appel-a-SPSS-pour-instaurer-un-programme-communautaire-de-maintien-de-l-ordre_a2078.html,comunique
0,Open Text, 06/06/2007,https://www.decideo.fr/OPEN-TEXT-DEVOILE-SA-NOUVELLE-STRATEGIE-POUR-SON-OFFRE-D-INTEGRATION-DE-DONNEES_a2076.html,comunique
0,TCI, 11/06/2007,https://www.decideo.fr/GEDIA-Audit-un-outil-d-intelligence-decisionnelle_a2075.html,comunique
0,Dimo Gestion, 11/06/2007,https://www.decideo.fr/DIMO-Gestion-consacre-Cognos-Platinum-Award-pour-la-4eme-annee_a2082.html,comunique
0,Normind, 12/06/2007,https://www.decideo.fr/Livre-Blanc-Normind-developpe-la-technologie-de-Knowledge-Intelligence_a2081.html,comunique
0,AGT Groupe, 14/06/2007,https://www.decideo.fr/France-Telecom-s-associe-a-AGT-pour-faire-avancer-la-technologie_a2087.html,comunique
0,Intersystems, 19/06/2007,https://www.decideo.fr/La-plate-forme-EAI-Ensemble-d-InterSystems-entre-en-production-au-Groupe-Hospitalier-Saint-Vincent-de-Strasbourg_a2088.html,comunique
0,Keyrus, 20/06/2007,https://www.decideo.fr/Keyrus-deploie-en-France-sa-nouvelle-offre-d-externalisation-en-Business-Intelligence-pour-l-integration-des-donnees_a2094.html,comunique
0,Cognos, 21/06/2007,https://www.decideo.fr/COGNOS-ANNONCE-LE-SUPPORT-DE-HP-NEOVIEW_a2093.html,comunique
0,Cognos, 22/06/2007,https://www.decideo.fr/COGNOS-ANNONCE-LES-RESULTATS-FINANCIERS-DE-SON-PREMIER-TRIMESTRE_a2090.html,comunique
0,Eurobios, 25/06/2007,https://www.decideo.fr/Eurobios-presente-Eurobios-Waste-Optimizer_a2092.html,comunique
0,Symtrax, 29/06/2007,https://www.decideo.fr/Solution-de-Business-Intelligence-Symtrax-Certified-for-Vista_a2099.html,comunique
0,Aralys, 02/07/2007,https://www.decideo.fr/Aralys-prevoit-de-recruter-50-nouveaux-collaborateurs-en-2007-et-affiche-un-turnover-de-moins-de-5-pour-2006_a2102.html,comunique
0,Teradata, 03/07/2007,https://www.decideo.fr/Teradata-et-Protegrity-proposent-une-solution-visant-a-assurer-la-securite-des-donnees-clients_a2106.html,comunique
0,Business & Décision, 03/07/2007,https://www.decideo.fr/Cognos-decerne-a-Business-Decision-le-Platinum-Award-des-meilleurs-resellers-2007_a2107.html,comunique
0,Kxen, 03/07/2007,https://www.decideo.fr/Vente-Directe-et-Analyse-Predictive-SECOMP-optimise-l-envoi-de-ses-catalogues-de-prospection-avec-la-Suite-KXEN-Analytic_a2108.html,comunique
0,Information Builders, 09/07/2007,https://www.decideo.fr/Information-Builders-et-le-developpement-durable_a2109.html,comunique
0,Teradata, 12/07/2007,https://www.decideo.fr/Teradata-remporte-un-projet-d-entrepot-de-donnees-et-de-gestion-de-la-relation-client-pour-Hyundai-Department-Group_a2114.html,comunique
0,Amelkis, 13/07/2007,https://www.decideo.fr/Amelkis-veut-gagner-en-notoriete_a2112.html,comunique
0,Cognos, 13/07/2007,https://www.decideo.fr/COGNOS-RECOMPENSE-POUR-L-EXCELLENCE-DE-SA-STRATEGIE-MIDMARKET-LORS-DU-SOMMET-EUROPEEN-MIDSIEZ-ENTERPRISE-SUMMIT-2007_a2116.html,comunique
0,Keyrus, 24/07/2007,https://www.decideo.fr/Keyrus-cree-une-chaire-d-entreprise-en-Informatique-Decisionnelle-Business-Intelligence-a-l-EISTI_a2117.html,comunique
0,Talend, 25/07/2007,https://www.decideo.fr/La-version-2-1-de-TALEND-OPEN-STUDIO-est-disponible_a2119.html,comunique
0,2B Consulting, 25/07/2007,https://www.decideo.fr/2B-CONSULTING-deploie-Cognos-Planning-chez-SAINT-GOBAIN-Materiaux-Haute-Performance_a2120.html,comunique
0,Qliktech, 26/07/2007,https://www.decideo.fr/QlikTech-arrive-sur-le-marche-Francais-en-Septembre-2007-une-reelle-revolution-technologique-dans-le-monde-de-la-BI_a2121.html,comunique
0,Micropole-Univers, 26/07/2007,https://www.decideo.fr/Micropole-Univers-Chiffre-d-affaires-S1-2007-369-M_a2122.html,comunique
0,Bravosolution, 27/07/2007,https://www.decideo.fr/BravoSolution-annonce-l-acquisition-de-Mobile-Workers_a2195.html,comunique
0,Business & Décision, 30/07/2007,https://www.decideo.fr/Finalisation-du-rachat-d-Inforte-par-le-Groupe-Business-Decision_a2126.html,comunique
0,Business & Décision, 31/07/2007,https://www.decideo.fr/Business-Decision-Un-premier-semestre-2007-en-forte-hausse-de-42-dont-30-d-organique_a2127.html,comunique
0,Philippe Nieuwbourg , 07/08/2007,https://www.decideo.fr/author/Philippe-Nieuwbourg/,comunique
0,IDB Consulting, 07/08/2007,https://www.decideo.fr/IDB-Consulting-rejoint-l-Alliance-Program-de-Talend_a2132.html,comunique
0,Talend, 07/08/2007,https://www.decideo.fr/Talend-lance-une-offre-alliant-logiciel-et-services-pour-repondre-aux-besoins-d-integration-des-entreprises-de-toutes_a2129.html,comunique
0,IBM, 07/08/2007,https://www.decideo.fr/IBM-ANNONCE-L-ACQUISITION-DE-PRINCETON-SOFTECH-AFIN-DE-CONFORTER-SA_a2130.html,comunique
0,Micropole-Univers, 20/08/2007,https://www.decideo.fr/Micropole-Univers-annonce-la-creation-d-une-Agence-Consulting-en-region-PACA_a2137.html,comunique
0,SAS, 20/08/2007,https://www.decideo.fr/L-Yphise-award-sur-les-progiciels-de-Gestion-de-la-Performance-Strategique-SPM-a-ete-delivre-a-la-solution-SAS-SPM_a2139.html,comunique
0,Netezza, 21/08/2007,https://www.decideo.fr/Netezza-double-ses-performances-dans-le-secteur-des-peripheriques-d-entreprise-grace-a-l-amelioration-de-ses-logiciels_a2140.html,comunique
0,Cognos, 21/08/2007,https://www.decideo.fr/NESTLE-CHOISIT-COGNOS-8-BI-POUR-COMPLETER-SA-SOLUTION-DE-REPORTING-SAP-BW_a2138.html,comunique
0,Teradata, 22/08/2007,https://www.decideo.fr/Teradata-conserve-sa-place-de-leader-inconteste-dans-le-modele-d-evaluation-des-serveurs-d-applications-d-entrepots-de_a2143.html,comunique
0,Cognos, 22/08/2007,https://www.decideo.fr/NIELSEN-ET-COGNOS-CONCLUENT-UN-ACCORD-STRATEGIQUE-EN-MATIERE-DE-BUSINESS-INTELLIGENCE_a2144.html,comunique
0,Teradata, 27/08/2007,https://www.decideo.fr/Teradata-lance-un-serveur-puissant-pour-un-entreposage-vert-des-donnees_a2146.html,comunique
0,SAS, 28/08/2007,https://www.decideo.fr/MIFID-et-abus-de-marche-l-autorite-de-regulation-des-services-financiers-britannique-choisit-SAS_a2149.html,comunique
0,Teradata, 29/08/2007,https://www.decideo.fr/Bank-of-Shanghai-choisit-Teradata-pour-creer-un-entrepot-de-donnees-d-entreprise-robuste_a2154.html,comunique
0,Spotfire, 29/08/2007,https://www.decideo.fr/Next-Level-choisit-Spotfire-pour-enrichir-sa-nouvelle-solution-Channelytics_a2155.html,comunique
0,Informatica, 30/08/2007,https://www.decideo.fr/Informatica-annonce-des-resultats-record-pour-le-deuxieme-trimestre-2007_a2156.html,comunique
0,Visual Sciences, 30/08/2007,https://www.decideo.fr/Forbes-com-choisit-Visual-Sciences-pour-ses-applications-analytiques-temps-reel_a2157.html,comunique
0,Business & Décision, 31/08/2007,https://www.decideo.fr/Business-Decision-Rapport-narratif-au-titre-de-la-Directive-Transparence-en-periode-intermediaire_a2159.html,comunique
0,Hope Cove Management, 03/09/2007,https://www.decideo.fr/Hope-Cove-Management-federe-les-acteurs-d-un-meme-marche-et-mutualise-leurs-donnees-strategiques-grace-a-sa-solution_a2162.html,comunique
0,Keyrus, 04/09/2007,https://www.decideo.fr/Rhodia-choisit-Keyrus-pour-developper-et-deployer-a-l-echelle-du-groupe-son-reporting-sous-SAP-BW_a2165.html,comunique
0,Applix, 04/09/2007,https://www.decideo.fr/Thales-Alenia-Space-uniformise-la-restitution-de-ses-donnees-financieres-avec-Applix-Executive-Viewer_a2168.html,comunique
0,Teradata, 04/09/2007,https://www.decideo.fr/NCR-annonce-les-details-de-la-finalisation-de-la-scission-de-Teradata_a2166.html,comunique
0,Information Builders, 05/09/2007,https://www.decideo.fr/Information-Builders-renforce-les-solutions-de-business-intelligence-operationnelle-pour-SAP_a2167.html,comunique
0,Cognos, 05/09/2007,https://www.decideo.fr/COGNOS-ANNONCE-L-ACQUISITION-D-APPLIX_a2170.html,comunique
0,AGT, 06/09/2007,https://www.decideo.fr/Ex-and-Co-signe-avec-AGT_a2172.html,comunique
0,Business Objects, 06/09/2007,https://www.decideo.fr/BUSINESS-OBJECTS-lance-un-nouveau-programme-POUR-ses-partenaires-conseils-agrees-AFIN-DE-repondre-a-LA-DEMANDE_a2174.html,comunique
0,Business Objects, 06/09/2007,https://www.decideo.fr/BUSINESS-OBJECTS-presente-UNE-PREMIERE-FEUILLE-DE-ROUTE-INNOVANTE-pour-ses-produits-de-pilotage-des-performances_a2175.html,comunique
0,Business Objects, 06/09/2007,https://www.decideo.fr/BUSINESS-OBJECTS-entre-dans-le-trio-de-tete-DU-pilotage-des-performances-DE-L-entreprise-suite-a-ses-acquisitions_a2176.html,comunique
0,Business Objects, 06/09/2007,https://www.decideo.fr/BUSINESS-OBJECTS-ANNONCE-LE-RACHAT-DE-FUZZY-INFORMATIK-L-EXPERT-EUROPEEN-DE-QUALITE-DES-DONNEES_a2177.html,comunique
0,Information Builders, 06/09/2007,https://www.decideo.fr/Information-Builders-en-2007-poursuite-d-une-croissance-solide_a2178.html,comunique
0,Microstrategy, 07/09/2007,https://www.decideo.fr/MicroStrategy-annonce-la-commercialisation-d-un-nouveau-produit-pour-l-automatisation-des-tests-de-validation-de-l_a2186.html,comunique
0,SAS, 07/09/2007,https://www.decideo.fr/SAS-confirme-la-montee-en-puissance-du-pilotage-de-la-performance-dans-l-entreprise-et-y-repond-avec-une-solution-dediee_a2179.html,comunique
0,Oxio, 07/09/2007,https://www.decideo.fr/OXIO-retenu-pour-le-programme-Croissance-Editeurs-Rhone-Alpes_a2180.html,comunique
0,Oxio, 07/09/2007,https://www.decideo.fr/AnalySDIS-Offre-decisionnelle-packagee-pour-les-SDIS-sur-la-base-de-l-ETL-OXIO-Data-Intelligence_a2181.html,comunique
0,Microstrategy, 10/09/2007,https://www.decideo.fr/MicroStrategy-et-Catalina-Marketing-implementent-des-solutions-de-CRM-analytique-aupres-de-la-Grande-Distribution_a2185.html,comunique
0,Micropole-Univers, 10/09/2007,https://www.decideo.fr/Micropole-Univers-Rapport-semestriel-d-activite-au-30-juin-2007-1_a2187.html,comunique
0,Isoft, 12/09/2007,https://www.decideo.fr/Amadea-V5-une-nouvelle-version-innovante_a2183.html,comunique
0,Cognos, 12/09/2007,https://www.decideo.fr/LA-NOUVELLE-SOLUTION-DE-PILOTAGE-DE-LA-PERFORMANCE-DEVELOPPEE-CONJOINTEMENT-PAR-COGNOS-ET-IBM-AIDE-LES-BANQUES-A_a2184.html,comunique
0,Microstrategy, 13/09/2007,https://www.decideo.fr/MicroStrategy-ouvre-la-Business-Intelligence-aux-utilisateurs-itinerants_a2190.html,comunique
0,Talend, 17/09/2007,https://www.decideo.fr/Talend-lance-la-premiere-offre-ciblee-de-migration-de-processus-d-integration-de-donnees_a2194.html,comunique
0,Predixio, 18/09/2007,https://www.decideo.fr/Pour-PREDIXIO-la-valeur-n-attend-pas-le-nombre-des-annees_a2197.html,comunique
0,Keyrus, 18/09/2007,https://www.decideo.fr/Keyrus-dope-ses-ventes-a-l-international-en-jouant-du-succes-rencontre-par-la-commercialisation-des-solutions-de_a2198.html,comunique
0,Dimo Gestion, 18/09/2007,https://www.decideo.fr/Avec-DIMO-Gestion-ASSU-2000-affine-son-reporting-financier_a2199.html,comunique
0,Systeam, 18/09/2007,https://www.decideo.fr/AIRBUS-signe-un-contrat-cadre-BEAM-REPORT_a2793.html,comunique
0,Spotfire, 19/09/2007,https://www.decideo.fr/Renesas-accelere-ses-processus-de-fabrication-avec-avec-la-plate-forme-d-8217analyse-des-donnees-de-TIBCO-Spotfire_a2312.html,comunique
0,Microsoft, 20/09/2007,https://www.decideo.fr/Microsoft-complete-son-offre-decisionnelle-avec-l-arrivee-sur-le-marche-de-Microsoft-Office-PerformancePoint-Server-2007_a2229.html,comunique
0,QlikTech, 20/09/2007,https://www.decideo.fr/QlikTech-celebre-la-Coupe-du-Monde-de-Rugby-2007-avec-une-application-dediee-a-son-suivi-Analysez-les-performances-des_a2304.html,comunique
0,SAS, 24/09/2007,https://www.decideo.fr/SAS-signe-un-partenariat-avec-Zdanowicz-International-Trade-Alert-Inc-pionnier-de-la-lutte-anti-blanchiment-d-argent_a2210.html,comunique
0,Articque, 25/09/2007,https://www.decideo.fr/VotreCarte-com-l-atlas-decisionnel-en-ligne-d-Articque_a2257.html,comunique
0,Winsight, 25/09/2007,https://www.decideo.fr/WINSIGHT-Specialiste-francais-du-decisionnel-en-environnement-Microsoft-annonce-un-partenariat-avec-GECIP_a2206.html,comunique
0,Talend, 25/09/2007,https://www.decideo.fr/Poursuivant-la-croissance-RAPIDE-de-son-programme-OEM-TALEND-conclut-un-nouveau-partenariat-avec-CAMPTOCAMP_a2207.html,comunique
0,Micropole-Univers, 25/09/2007,https://www.decideo.fr/Micropole-Univers-devient-partenaire-revendeur-et-integrateur-des-solutions-decisionnelles-SAS_a2208.html,comunique
0,Prelytis, 26/09/2007,https://www.decideo.fr/PRELYTIS-annonce-la-disponibilite-de-SPIHla-premiere-solution-transversale-et-evolutive-de-Pilotage-des-Etablissements_a2223.html,comunique
0,Information Builders, 27/09/2007,https://www.decideo.fr/Le-groupe-Bollore-choisit-Information-Builders-pour-automatiser-la-publication-de-son-rapport-d-activite-NRE_a2221.html,comunique
0,Scores & Décisions, 28/09/2007,https://www.decideo.fr/SCORES-et-DECISIONS-SAS-Lancement-officiel-de-l-offre-de-services_a2212.html,comunique
0,Cognos, 28/09/2007,https://www.decideo.fr/COGNOS-ANNONCE-DES-RESULTATS-FINANCIERS-RECORD-POUR-LE-DEUXIEME-TRIMESTRE-DE-SON-ANNEE-FISCALE-2008_a2213.html,comunique
0,Infopromotions, 28/09/2007,https://www.decideo.fr/Annulation-du-salon-ERP-Solutions-e-Achats-MVI-CRM-Solutions-BI-Solutions-Demat-Solutions-Finances-et-Serveurs-et_a2214.html,comunique
0,Amabis, 01/10/2007,https://www.decideo.fr/AMABIS-distribue-le-nouveau-logiciel-ScoringBox-de-COMPLEX-SYSTEMS_a2215.html,comunique
